"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","OCC_SITEID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","TRANSECT_PHOTOS","Oceanography","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","AMNE","BGMA","BI","BR","BRY","CCAH","CCAR","CMOR","COL","EMA","ENC","FINE","FOL","FREE","GC","HAL","HARD","MASS","NS","OCTO","RUB","SAND","SG","SP","TAB","TUN","TURFH","TURFR","UI","UPMA","USC","ZO","TURF","POSP","HALI","CCA","ASSP","BRMA","ASPP","ACSP","POCS","PHSP","FASP","GONS","HYSP","HCOE","GOAL","LEPT","GASP","MISP","CYPS","ACAS","ASTS","MOSP","PAVS","COTS","PLSP","GRMA","STYS","RDMA","PADI","LPHY","MICR","COSP","FAVS","DICT","FUSP","MONS","LOBS","PACS","PSSP","ISSP","TURS","ECHP","MESP","OUSP","ECHL","DISP","SYSP","PLER","LESP","HYCO","EUSP","ANTI","N","new.N"
9801,"LAN-00010",2016,"7/18/2016","HA1606",NA,"2016","RAMP_BASIC","LAN_NORTH",0,"-1",1,14.02012,14.02012,"CNET","MHI","Lanai",-1,0,20.91543,-156.8864,"UNKNOWN","UNKNOWN",0,0,0,0,0,0,0,0,0,1.672241,0,0,0,0,0,0,0,0,0,0,0,7.023411,0,0,0,0,0,0,0,0.3344482,0,0,50.16722,6.354515,0,0,0,0,0,0,1.337793,0,0,0,0,0,0,0.3344482,0,0,0,0,0,32.77592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,299
9802,"LAN-00011",2016,"7/18/2016","HA1606",NA,"2016","RAMP_BASIC","LAN_NORTH",0,"-1",1,13.71533,13.71533,"CNET","MHI","Lanai",-1,0,20.9265,-156.9385,"UNKNOWN","UNKNOWN",0,0,0,0,0,0,0,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,4.333333,0,0,0,0,0,0,0,0,0,0,72.66667,14.33333,0,0.6666667,0,0,0,0,6.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300
9803,"LAN-00012",2016,"7/21/2016","HA1606","OCC-LAN-003","2016","RAMP_BASIC","LAN_SOUTH",0,"-1",1,15.23926,15.23926,"CNET","MHI","Lanai",-1,0,20.73574,-156.9155,"UNKNOWN","UNKNOWN",0,0,0,0,0,0,0,0,0,3.333333,0,0,0,0,0,0,0,0,0,0,0,6.666667,0,0,0,0,0,0,0,0,0,0,82.33333,7,0,0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300
9804,"KAU-00022",2016,"7/23/2016","HA1606","OCC-KAU-004","2016","RAMP_BASIC","KAU_EAST",0,"-1",1,14.3249,14.3249,"CNET","MHI","Kauai",-1,0,21.87666,-159.5255,"UNKNOWN","UNKNOWN",0,7.823129,0,0,0,0,0,0,0,2.380952,0,0,0,0,0,0,0,0,0,0,0,0.6802721,0,0.6802721,0,0,0,0,0,0,0,0,83.67347,0.6802721,0,4.081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,294
9805,"KAU-00021",2016,"7/26/2016","HA1606","OCC-KAU-007","2016","RAMP_BASIC","KAU_NAPALI",0,"-1",1,14.62969,14.62969,"CNET","MHI","Kauai",-1,0,22.16847,-159.6856,"UNKNOWN","UNKNOWN",0,6.666667,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.6666667,0,0,0,0,0,0,0,1.333333,0,0,86,0,0,1.666667,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300
9806,"KAU-01709",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,21.03017,21.33496,"CNET","MHI","Kauai",0,0,22.11824,-159.2871,"Forereef","Deep",0,0,0,0,0,0,0,0,0,2.666667,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,0,0.6666667,0,0,92,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300
9807,"KAU-01766",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,12.80098,13.10576,"CNET","MHI","Kauai",0,0,22.08463,-159.301,"Forereef","Mid",0,0.6688963,0,0,0,0,0,0,0,12.04013,0,0,0,0.3344482,0,0,0,0,0,1.003344,0,1.672241,0,0,0,0.3344482,0,0,0,0,0,0,65.55184,1.003344,1.672241,14.38127,0,0,0,0,1.337793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,299
9808,"KAU-01763",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,11.27705,11.58183,"CNET","MHI","Kauai",0,0,21.98523,-159.3309,"Forereef","Mid",0,0,0,0,0,0,0,0,0,1.003344,0.3344482,0,0,0,0,0,0,0,0,0,0,0.3344482,0,0,0,0,0,0,0,3.344482,0,0,77.92642,0.6688963,0,6.688963,0,0,0,0,0.6688963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.695652,0,0,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,299
9809,"KAU-01771",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,5.181347,5.486132,"CNET","MHI","Kauai",0,0,21.9309,-159.3619,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,9.76431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.010101,75.75758,0.3367003,0,5.723906,0,0,0,0,7.407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,297
9810,"KAU-01562",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,15,15.6,"CNET","MHI","Kauai",0,0,22.12133,-159.288,"Forereef","Mid",0,1.311475,0,0,0,0,0,0,0,36.39344,0,0,0,0,0,0,0,0,0,2.622951,0,0.9836066,0,0.3278689,0,0,0,0,0,3.606557,1.311475,0,37.04918,2.95082,0,11.80328,0,0,0,0,0.9836066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3278689,0,0,0.3278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,305
9811,"KAU-01599",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,4.5,6,"CNET","MHI","Kauai",0,0,22.04786,-159.3264,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,23.23232,0.3367003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.010101,0,0,52.52525,0.3367003,0,13.80471,0,1.010101,0,0,7.407407,0,0,0,0,0,0,0,0,0,0,0,0,0.3367003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,297
9812,"KAU-01544",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,21,28.7,"CNET","MHI","Kauai",0,0,21.96536,-159.3254,"Forereef","Deep",0,2.24359,0,0,0,0,0,0,0,14.42308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.602564,0,0,73.07692,0.3205128,0,8.012821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,312
9813,"KAU-01538",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,17.6,19.4,"CNET","MHI","Kauai",0,0,22.14367,-159.2821,"Forereef","Deep",0,1.346801,0,0,0,0,0,0,0,3.367003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.52189,1.683502,0,3.703704,0,0,0,0,4.377104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,297
9814,"KAU-01610",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,5.8,6,"CNET","MHI","Kauai",0,0,22.07065,-159.3103,"Forereef","Shallow",0,0.3333333,0,0,0,0,0,0,0,2.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,89,0.3333333,0.3333333,2.666667,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300
9815,"KAU-01592",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,13.9,14.5,"CNET","MHI","Kauai",0,0,22.03629,-159.3264,"Forereef","Mid",0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,82.66667,0.6666667,0.3333333,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300
9816,"KAU-01549",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,15,15,"CNET","MHI","Kauai",0,0,21.98379,-159.3285,"Forereef","Mid",0,10.77441,0,0,0,0,0,0,0,5.050505,0,0,0,0.3367003,0,0,0,0,0,0,0,1.346801,0,0.3367003,0,0,0,0,0,1.010101,0,0,67.00337,0,0.6734007,13.13131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3367003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,297
9817,"KAU-01525",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,19.5,20.5,"CNET","MHI","Kauai",0,0,21.92765,-159.3551,"Forereef","Deep",0,0,0,0,0,0,0,0,0,2.006689,0,0,0,0,0,0,0,0,0,0,0,0.6688963,0,0,0,0,0,0,0,5.685619,0,0,83.27759,1.337793,0,4.347826,0,0,0,0,0.3344482,0,0,0,0,0,0,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.006689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,299
9818,"KAU-01552",2016,"7/27/2016","HA1606",NA,"2016","RAMP_BASIC","KAU_EAST",0,"-1",0,13.5,15.7,"CNET","MHI","Kauai",0,0,21.87383,-159.4265,"Forereef","Mid",0,0.3246753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857,0,0.6493506,0,0,0,0,0,0,0,0,89.61039,0,0,2.272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,308
9819,"NII-01694",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,24.6876,24.99238,"CNET","MHI","Niihau",0,0,21.95884,-160.1709,"Forereef","Deep",0,5,0,0,0,0,0,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3333333,0,0,0,0,0,0,0,0,90.33333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300
9820,"NII-01726",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,13.41055,15.54404,"CNET","MHI","Niihau",0,0,21.96689,-160.1311,"Forereef","Mid",0,1.337793,0,0,0,0,0,0,0,2.006689,0,0,0,0,0,0,0,0,0,0,0,13.04348,0,0,0,0,0,0,0,0,0,0,83.61204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,299
9821,"NII-01736",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,4.266992,5.486132,"CNET","MHI","Niihau",0,0,21.9281,-160.1851,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,1.006711,0,0,0,0,0,0,0,0,0,0,0,0.3355705,0,0,0,0,0,0,0,0,0,0,93.28859,0,0,0.6711409,0,0,1.342282,0,3.355705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,298
9822,"NII-01719",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,11.27705,11.88662,"CNET","MHI","Niihau",0,0,21.86845,-160.2363,"Forereef","Mid",0,2.356902,0,0,0,0,0,0,0,3.367003,0,0,0,0,0,0,0,0,0,0,0,2.356902,0,0,0,0,0,0,0,0,0,0,91.24579,0.6734007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,297
9823,"NII-01745",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,4.876562,5.486132,"CNET","MHI","Niihau",0,0,21.80794,-160.2433,"Forereef","Shallow",0,0.3344482,0,0,0,0,0,0,0,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.99666,0,0,0,0,0,0,0,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,299
9824,"NII-01481",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,20.7,21.2,"CNET","MHI","Niihau",0,0,21.96449,-160.1414,"Forereef","Deep",0,0.7843137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33333,0,0.3921569,0,0,0,0,0,0,0,0,79.21569,0.3921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,255
9825,"NII-01490",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,11.6,13.6,"CNET","MHI","Niihau",0,0,21.95061,-160.1896,"Forereef","Mid",0,2.666667,0,0,0,0,0,0,0,6.333333,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,86.66667,0,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300
9826,"NII-01488",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,3.4,4.2,"CNET","MHI","Niihau",0,0,21.90363,-160.2082,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.730104,0,0,0,0,0,0,0,0,0,0,97.23183,0,0,1.038062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,289
9827,"NII-01493",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,7.7,9.1,"CNET","MHI","Niihau",0,0,21.83682,-160.2485,"Forereef","Mid",0,0.3344482,0,0,0,0,0,0,0,0.3344482,0,0,0,0,0,0,0,0,0,0,0,1.003344,0,0,0,0,0,0,0,0,0,0,97.99331,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,299
9828,"NII-01479",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,20.2,21.2,"CNET","MHI","Niihau",0,0,21.95368,-160.1731,"Forereef","Deep",0,3.020134,0,0,0,0,0,0,0,5.704698,0,0,0,0,0,0,0,0,0,0,0,0.6711409,0,0,0,0,0,0,0,0.3355705,0,0,82.21477,0,0,7.04698,0,0.6711409,0,0,0.3355705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,298
9829,"NII-01462",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_LEHUA",0,"-1",0,13.7,17,"CNET","MHI","Niihau",0,0,22.01924,-160.0888,"Forereef","Mid",0,2.422145,0,0,0,0,0,0,0,8.650519,0,0,0,0,0,0,0,0,0,0,0,1.730104,0,0.6920415,0,0,0,0,0,0,0,0,81.31488,1.038062,0,4.152249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,289
9830,"NII-01469",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_LEHUA",0,"-1",0,8.6,16.5,"CNET","MHI","Niihau",0,0,22.02235,-160.0978,"Forereef","Mid",0,1.683502,0,0,0,0,0,0,0,8.754209,0,0,0,0,0,0,0,0,0,0,0,1.010101,0,0.3367003,0,0,0,0,0,0,0,0,82.15488,3.703704,0,1.346801,0,0,0,0,1.010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,297
9831,"NII-01489",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,13.8,17,"CNET","MHI","Niihau",0,0,21.89831,-160.2261,"Forereef","Mid",0,0,0,0,0,0,0,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,10.33333,0,0,0,0,0,0,0,0,0,0,87.66667,0,0,0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300
9832,"NII-01486",2016,"7/28/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,11.6,13.7,"CNET","MHI","Niihau",0,0,21.81443,-160.2492,"Forereef","Mid",0,0.9433962,0,0,0,0,0,0,0,0.3144654,0,0,0,0,0,0,0,0,0,0,0,2.830189,0,0,0,0,0,0,0,0.3144654,0,0,93.71069,1.572327,0,0,0,0,0,0,0.3144654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,318
9834,"NII-00011",2016,"7/28/2016","HA1606","OCC-NII-003","2016","RAMP_BASIC","NII_WEST",0,"-1",1,15.84883,15.84883,"CNET","MHI","Niihau",-1,0,21.89758,-160.2339,"UNKNOWN","UNKNOWN",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.66667,0,0,0,0,0,0,0,0,0,0,65,0,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300
9835,"NII-01880",2016,"7/29/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,5.5,6.1,"CNET","MHI","Niihau",0,0,21.98248,-160.1169,"Forereef","Shallow",0,4.794521,0,0,0,0,0,0,0,4.794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369863,0,0,82.53425,0,0,5.479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,292
9836,"NII-01476",2016,"7/29/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,24.4,25.3,"CNET","MHI","Niihau",0,0,21.9606,-160.1581,"Forereef","Deep",0,5.351171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.682274,0,0,0,0,0,0,0,0,0,0,89.63211,0,0,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,299
9837,"NII-01881",2016,"7/29/2016","HA1606",NA,"2016","RAMP_BASIC","NII_WEST",0,"-1",0,20,20.4,"CNET","MHI","Niihau",0,0,21.95482,-160.1758,"Forereef","Deep",0,5.369128,0,0,0,0,0,0,0,9.395973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.49664,1.006711,0,9.731544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,298
9841,"HAW-02583",2016,"8/7/2016","HA1606",NA,"2016","RAMP_BASIC","HAW_SE",0,"-1",0,18.6,25,"CNET","MHI","Hawaii",0,0,19.09408,-155.5361,"Forereef","Deep",0,0.3401361,0,0,0,0,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.07483,7.142857,0.3401361,1.70068,0,0,0,0,0.3401361,0,0,0,0,0,0,0,0,0,0,0,0,2.040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,294
9842,"HAW-02597",2016,"8/7/2016","HA1606",NA,"2016","RAMP_BASIC","HAW_SE",0,"-1",0,11.3,14,"CNET","MHI","Hawaii",0,0,19.06555,-155.5518,"Forereef","Mid",0,0,0,0,0,0,0,0,0,7.407407,0,0,0,0,0,0,0,0,0,0.6734007,0,1.683502,0,0,0,0,0,0,0,0,0,0,57.23906,15.82492,0,6.734007,0,0,0,0,2.020202,0,0,0,0,0,0,0,0,0,0,0,0,8.417508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,297
9843,"HAW-02733",2016,"8/7/2016","HA1606",NA,"2016","RAMP_BASIC","HAW_SE",0,"-1",0,5.5,6.5,"CNET","MHI","Hawaii",0,0,19.02801,-155.5648,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,20.35088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.49123,0.3508772,0,20,0,0,0,0,2.45614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3508772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,285
9844,"HAW-02615",2016,"8/7/2016","HA1606",NA,"2016","RAMP_BASIC","HAW_SE",0,"-1",0,13.1,18,"CNET","MHI","Hawaii",0,0,19.0163,-155.5791,"Forereef","Mid",0,0,0,0,0,0,0,0,0,26.22951,0.6557377,0,0,0,0,0,0,0,0,1.311475,0,0,0,0,0,0,0,0,0,0,0,0.3278689,37.04918,6.557377,0,15.40984,0,0,0,0,7.213115,0,0,0,0,0,0,0,0,0,0,0,0,4.590164,0.6557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,305
9845,"HAW-02577",2016,"8/7/2016","HA1606",NA,"2016","RAMP_BASIC","HAW_SE",0,"-1",0,20,22,"CNET","MHI","Hawaii",0,0,19.13528,-155.4923,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0.6734007,0.3367003,0,0,0,0,0,0,0,0,0,0,4.040404,0,1.346801,0,0,0,0,0,0,0,0,75.08418,9.76431,0,0,0,0,0,0,4.377104,0,0,0,0,0,0,0,0,0,0,0,0,4.377104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,297
9846,"HAW-02602",2016,"8/7/2016","HA1606",NA,"2016","RAMP_BASIC","HAW_SE",0,"-1",0,14.5,15.9,"CNET","MHI","Hawaii",0,0,19.12663,-155.5074,"Forereef","Mid",0,0,0,0,0,0,0,0,0,10.03236,0,0,0,0,0,0,0,0,0,0.3236246,0,6.148867,0,0,0,0,0,0,0,0,0,0,52.10356,16.50485,0,10.67961,0,0,0,0,1.941748,0,0,0,0,0,0,0,0,0,0,0,0,2.265372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,309
9847,"HAW-02626",2016,"8/7/2016","HA1606",NA,"2016","RAMP_BASIC","HAW_SE",0,"-1",0,4.6,7.3,"CNET","MHI","Hawaii",0,0,19.11292,-155.5201,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,3.691275,0,0,0,0,0,0,0,0,0,0,0,0.3355705,0,0,0,0,0,0,0,0,0,0.3355705,80.87248,2.013423,0,2.348993,0,0,0,0,8.053691,0,0,0,0,0,0,0,0,0,0,0,0,2.348993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,298
9848,"HAW-02618",2016,"8/7/2016","HA1606",NA,"2016","RAMP_BASIC","HAW_SE",0,"-1",0,4.5,6.7,"CNET","MHI","Hawaii",0,0,19.07933,-155.5544,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,7.35786,0,0,0,0,0,0,0,0,0,0,0,0.3344482,0,0,0,0,0,0,0,0,0,0.6688963,83.27759,1.003344,0,3.67893,0,0,0,0,3.344482,0,0,0,0,0,0,0,0,0,0,0,0,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,299
